datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/05/04 17:52:00,AQUA_M-T,Colombia,Vichada,Cumaribo,,2,8.6,0,4.55627,-69.06245,8.2
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARA DA SERRA,Cerrado,2,0.1,0.6,-14.52785,-58.6811,6.4
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Cerrado,9,0,0.7,-17.1134,-54.5032,9
2022/05/04 17:52:00,AQUA_M-T,Venezuela,Amazonas,Manapiare,,3,3.1,0.2,4.76065,-66.32948,9.9
2022/05/04 17:49:00,AQUA_M-T,Brasil,RONDONIA,VALE DO ANARI,Amazonia,3,0,0.4,-9.84735,-62.2553,7.4
2022/05/04 17:41:00,AQUA_M-T,Argentina,Buenos Aires,Junin,,4,0,-999,-34.60982,-60.96862,8
2022/05/04 17:47:00,AQUA_M-T,Brasil,GOIAS,CAIAPONIA,Cerrado,22,0.3,1,-16.92882,-51.24459,48.6
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Trinidad,,4,0.1,0.3,5.31417,-71.05278,24.7
2022/05/04 17:47:00,AQUA_M-T,Brasil,GOIAS,CAIAPONIA,Cerrado,22,0.3,1,-16.9293,-51.23719,28
2022/05/04 17:47:00,AQUA_M-T,Brasil,GOIAS,CAIAPONIA,Cerrado,21,0.4,1,-16.93466,-51.26497,37.4
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Mariscal Jose Felix Estigarribia,,6,0,1,-22.7452,-60.07376,11.5
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Trinidad,,4,0.1,0.3,5.31482,-71.03741,23.1
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,ALCINOPOLIS,Cerrado,11,0.2,0.5,-18.08923,-53.67285,8.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Chaco,Doce de Octubre,,7,0,0.9,-27.56438,-61.13061,11.8
2022/05/04 17:41:00,AQUA_M-T,Argentina,La Pampa,Toay,,6,0,0.5,-36.49171,-64.83303,18.7
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,3.2,0.9,-18.25682,-55.39407,10.6
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Trinidad,,4,0.1,0.3,5.31721,-71.03275,32.6
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,10,0.3,0.8,-18.41998,-53.38301,16
2022/05/04 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,COSTA RICA,Cerrado,9,0.3,0.9,-18.42399,-53.37508,17.5
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Trinidad,,4,0.1,0.3,5.32777,-71.03945,39.2
2022/05/04 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,9,0.6,1,-19.01839,-52.37545,66.7
2022/05/04 17:41:00,AQUA_M-T,Argentina,La Pampa,Toay,,6,0,0.5,-36.49268,-64.84001,19.2
2022/05/04 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CASSILANDIA,Cerrado,10,0.7,1,-19.02224,-52.39627,46.8
2022/05/04 17:52:00,AQUA_M-T,Colombia,Vichada,La Primavera,,3,1.9,0.3,5.35383,-70.17995,48.7
2022/05/04 17:41:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CANGUCU,Pampa,2,0.9,0,-30.94906,-52.46576,26.7
2022/05/04 17:41:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ARROIO GRANDE,Pampa,0,0,0,-32.15642,-53.14913,21.1
2022/05/04 17:52:00,AQUA_M-T,Colombia,Vichada,La Primavera,,3,1.9,0.4,5.35849,-70.18751,33
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,0,0.1,0.3,-16.10024,-63.298,13
2022/05/04 17:43:00,AQUA_M-T,Argentina,Tucuman,Juan B. Alberdi,,7,0,0.9,-27.61899,-65.6839,23
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Monagas,Cedeno,,4,0,0.8,10.0115,-63.60819,14.1
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,0,0.4,0.6,-16.73113,-60.73263,10.1
2022/05/04 17:52:00,AQUA_M-T,Colombia,Vichada,La Primavera,,2,19.7,0,5.51275,-69.27686,20.7
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Jose Miguel de Velasco,,0,0.5,0.4,-16.73809,-60.72587,9.1
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,0,0.1,0.3,-17.01402,-62.96331,10.7
2022/05/04 17:52:00,AQUA_M-T,Colombia,Vichada,Puerto Carreno,,2,10.9,0,5.54043,-68.49543,19.4
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,8,1.2,0.2,-17.29564,-61.166,4.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Monagas,Piar,,5,0,1,10.03312,-63.51984,70
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,4,0.9,0.2,-17.31817,-61.19299,10.8
2022/05/04 17:54:00,AQUA_M-T,Colombia,Vichada,La Primavera,,2,15.6,0,5.6511,-68.90123,9.1
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,4,0.9,0.2,-17.31953,-61.20292,20.6
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Nuflo de Chavez,,0,0,0.5,-17.35998,-62.65152,9.2
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Alto Paraguay,Mayor Pablo Lagerenza,,0,0,0.9,-20.57265,-59.42315,118.6
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Hato Corozal,,2,0,0.1,6.16171,-71.24722,54
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,19,4.4,0.2,-17.5088,-60.38396,13.1
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Vera,,7,0,0.9,-28.28723,-60.83202,13.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Falcon,,3,0,0.9,10.03539,-68.21967,8.5
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,19,4.1,0.4,-17.51014,-60.39346,8
2022/05/04 17:54:00,AQUA_M-T,Colombia,Casanare,Hato Corozal,,1,0,0.1,6.16486,-71.22719,90.5
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0.2,1,-17.70406,-61.47126,6.6
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,1,1,0.4,-17.70934,-61.11451,6.5
2022/05/04 17:54:00,AQUA_M-T,Colombia,Arauca,Tame,,4,0,0.6,6.2502,-71.591,17.6
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0,0.4,-17.71006,-61.30423,33.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Miranda,Pedro Gual,,-999,0,0.7,10.03845,-65.5783,7.5
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0.9,0.4,-17.71068,-61.12447,60.2
2022/05/04 17:54:00,AQUA_M-T,Colombia,Arauca,Tame,,3,0,0.2,6.28573,-71.29271,19.6
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0,0.4,-17.71144,-61.31434,18
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,12,3.4,0.3,-17.74819,-60.31839,11.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Cedeno,,3,0.6,0.9,6.49573,-65.99651,6.2
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,4,0.3,0.7,-17.82431,-60.79858,9.6
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Presidente Hayes,Pozo Colorado,,5,0,0.9,-22.94271,-59.15739,22.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,San Juan de Capistrano,,-999,0,0.9,10.04396,-65.34904,11.1
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,3,0.3,0.7,-17.83346,-60.79718,13.1
2022/05/04 17:54:00,AQUA_M-T,Colombia,Arauca,Cravo Norte,,3,0,0.3,6.55931,-70.38409,21.8
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0.6,0.5,-17.93448,-62.37597,6.7
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Andres Ibanez,,1,0.6,1,-18.01005,-63.04262,8.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Cedeno,,4,0,0.9,6.75618,-65.85582,7.8
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Andres Ibanez,,15,0,1,-18.12586,-63.14743,14.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Vera,,7,0,0.9,-28.2897,-60.82331,9.2
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,20,0.3,1,-18.18524,-62.81853,23.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Falcon,,3,0,0.7,10.04504,-68.2214,8.8
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,19,3.5,0.6,-18.38764,-62.25701,153.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Cedeno,,3,0,1,6.80208,-65.98514,8.3
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Vera,,6,0,0.9,-28.54974,-60.71241,7.8
2022/05/04 17:54:00,AQUA_M-T,Colombia,Arauca,Arauca,,3,0,0.2,6.91334,-71.05699,25.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Monagas,Piar,,4,0,1,10.05958,-63.60556,12
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,19,3.4,0.5,-18.39747,-62.2556,63.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Cedeno,,4,0.1,0.5,6.9998,-66.63789,38.5
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,6,0,1,-23.03545,-60.04116,14.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,4,0,0.1,7.09842,-69.14002,18.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Carabobo,Miranda,,3,0,0.6,10.13941,-68.34212,12.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,7.10921,-69.14171,25.2
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Vera,,7,0,0.9,-28.83597,-60.75499,8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Sucre,,4,0.1,0.4,7.12188,-63.75987,8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Ribero,,5,0,0.7,10.40396,-63.56683,9.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Carabobo,Miranda,,3,0,0.5,10.14051,-68.34759,10.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,7.1253,-70.14082,27.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Nueve de Julio,,7,0,0.9,-29.40454,-61.27734,12
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Pedro Camejo,,4,0,0.5,7.24643,-67.22106,12
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Paez,,3,0,0.1,7.46601,-70.09043,20.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Bolivar,,4,0,0.4,10.36816,-63.96477,21.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Achaguas,,4,0,0.4,7.2985,-68.51395,8.1
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Lavalle,,4,0,0.6,-28.99722,-58.68103,5.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Sucre,,3,0,0.1,7.33295,-64.60488,16.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Barinas,,3,0,0.3,8.08262,-69.76633,30.4
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Alto Paraguay,Mayor Pablo Lagerenza,,0,0,1,-20.57536,-59.44238,231
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Sucre,,4,0,0.9,10.39561,-64.03787,14.5
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Alto Paraguay,Mayor Pablo Lagerenza,,0,0,0.9,-20.574,-59.43276,874.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Munoz,,4,0,0.1,7.41348,-69.48082,41.6
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,6,0,1,-23.03685,-60.05158,17.1
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,20,3.3,0.5,-18.39896,-62.26698,12.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Paez,,3,0,0.1,7.44428,-70.09772,19.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Sucre,,4,0,0.8,10.40141,-64.04443,16.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Paez,,3,0,0.1,7.45583,-70.09957,108.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Barinas,,3,0,0.3,8.08303,-69.76115,14.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Miranda,,4,0,1,8.16343,-66.99223,13.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Paez,,3,0,0.1,7.45823,-70.08401,51.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Curuzu Cuatia,,6,0,0.9,-29.18346,-58.55839,15.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Lara,Crespo,,4,0,1,10.53275,-69.12041,22.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Bolivar,,4,0,0.8,10.40273,-64.03476,120.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Pedro Camejo,,3,0,0.3,7.46036,-67.98663,11.3
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,6,0,0.9,-23.04475,-60.0397,61
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Andres Mata,,-999,0,1,10.52759,-63.32864,16.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,San Geronimo de Guayabal,,3,0,1,8.06724,-67.43858,10.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,Achaguas,,3,0,0.3,7.49989,-68.26669,10.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,San Fernando,,4,0,0.7,7.64936,-67.54639,12.1
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Nueve de Julio,,6,0,0.9,-29.30747,-61.13324,9.3
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Bolivar,,4,0,0.4,10.40541,-63.9007,11.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,San Fernando,,4,0,1,7.71033,-67.33309,30.3
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,9,0,1,-23.03963,-60.07245,7.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Bolivar,Heres,,6,0,0.6,7.71184,-63.74444,9.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Bolivar,,4,0,0.8,10.40674,-63.8911,47
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Apure,San Fernando,,4,0,0.9,7.71351,-67.33923,18.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Las Mercedes,,3,0,1,7.82623,-66.28756,16.3
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Nueve de Julio,,7,0,0.9,-29.40287,-61.26244,11.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Ribero,,5,0,0.6,10.42532,-63.62067,27.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Arismendi,,4,0,1,7.93471,-68.03382,21.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Arismendi,,3,0,1,8.03872,-67.62531,11.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Andres Mata,,-999,0,1,10.52229,-63.29587,14.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Arismendi,,4,0,1,8.0403,-67.67941,27.3
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Miranda,,4,0,1,8.23885,-66.98039,15.9
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,Nueve de Julio,,7,0,0.9,-29.58929,-61.50151,8.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Lara,Crespo,,3,0,0.7,10.53464,-69.10824,80.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Monagas,,4,0,1,8.24654,-64.90981,8.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Lara,Urdaneta,,4,0,1,10.56141,-69.13746,7.5
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Goya,,5,0,0.1,-29.64021,-59.25724,111.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Lara,Urdaneta,,3,0,0.9,10.56328,-69.12528,8.4
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,6,0,0.9,-23.04615,-60.05012,52.3
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Lara,Urdaneta,,3,0,1,10.58057,-69.13397,13.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Goya,,6,0,0.2,-29.6417,-59.26904,5.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Ribero,,-999,0,0.9,10.60442,-63.58563,15.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Sucre,Bermudez,,-999,0,1,10.66497,-63.21485,8.6
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,21,0,1,-23.35189,-60.8307,54.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Falcon,Jacura,,4,0,0.9,10.89337,-68.83739,10
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santa Fe,San Cristobal,,7,0,0.9,-29.66433,-61.16173,11.4
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Alto Paraguay,Mayor Pablo Lagerenza,,0,0,0.9,-20.58302,-59.43131,42.1
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Paso de los Libres,,1,0,0.2,-29.83008,-57.43588,14.5
2022/05/04 17:47:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,0,0,0.8,-18.89376,-58.25288,5.3
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,21,0,1,-23.35336,-60.84201,11.8
2022/05/04 17:43:00,AQUA_M-T,Argentina,Corrientes,Paso de los Libres,,1,0,0.3,-29.83153,-57.44636,4.6
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santiago del Estero,Mitre,,11,0,1,-29.92254,-62.55044,29.6
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,21,0,1,-23.35359,-60.825,21.7
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santiago del Estero,Mitre,,11,0,1,-29.92431,-62.56887,16
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Alto Paraguay,Mayor Pablo Lagerenza,,0,0,0.7,-20.74544,-59.80917,5.9
2022/05/04 17:43:00,AQUA_M-T,Argentina,Santiago del Estero,Mitre,,11,0,1,-29.9285,-62.55443,35.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Barinas,Sosa,,3,0,0.2,8.29112,-69.24462,17.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Guanarito,,4,0,1,8.34772,-68.67674,13.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Monagas,,5,0,1,8.45777,-65.10545,10.9
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Monagas,,5,0,1,8.45906,-65.09648,10.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Monagas,,5,0,1,8.5,-65.00169,11.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Monagas,,6,0,1,8.55664,-64.66956,9.5
2022/05/04 17:45:00,AQUA_M-T,Paraguay,Boqueron,Doctor Pedro P. Pena,,21,0,1,-23.35501,-60.83632,20.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Anzoategui,Miranda,,4,0,1,8.58273,-64.35738,8.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Santa Maria de Ipire,,5,0,1,8.62634,-64.95906,26.2
2022/05/04 17:43:00,AQUA_M-T,Argentina,Cordoba,Rio Seco,,11,0,1,-29.94413,-63.07605,13.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Infante,,2,0,1,8.70794,-66.05096,18.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Girardot,,4,0,0.3,8.73342,-68.56808,35.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Las Mercedes,,3,0,1,8.75307,-66.44057,10.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Las Mercedes,,2,0,1,8.75442,-66.43128,16.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Infante,,2,0,1,8.77607,-66.03043,26.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Infante,,2,0,1,8.7774,-66.02132,15.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Santa Maria de Ipire,,5,0,1,8.78027,-65.42501,28
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Zaraza,,4,0,1,8.81275,-65.0079,15.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Papelon,,4,0,0.2,8.84193,-68.9334,76.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Papelon,,4,0,0.2,8.84379,-68.92115,13.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Papelon,,4,0,0.2,8.8488,-68.94102,25.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Papelon,,3,0,0.2,8.85074,-68.92877,34
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Santa Rosalia,,4,0,0.8,8.86419,-68.58227,95.3
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Santa Rosalia,,4,0,0.8,8.86597,-68.57065,36.5
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Santa Maria de Ipire,,5,0.1,1,8.90227,-65.28465,16
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Infante,,3,0,1,8.90768,-65.94434,15.7
2022/05/04 17:43:00,AQUA_M-T,Argentina,Cordoba,Rio Seco,,11,0,1,-29.94606,-63.09603,36.4
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Miranda,,2,0,1,8.91879,-66.63074,11.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,El Socorro,,6,0,1,9.04105,-65.47338,9.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Miranda,,2,0.3,1,9.11942,-67.07935,9.6
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Portuguesa,Guanare,,4,0,0.3,9.17781,-69.74918,12.3
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Chaguaramas,,3,0,1,9.18077,-66.34606,36.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Chaguaramas,,3,0,1,9.1898,-66.34743,53.2
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Tinaco,,3,0,0.4,9.24947,-68.34084,24.8
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Tinaco,,3,0,0.4,9.25119,-68.32971,17.7
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Guarico,Mellado,,2,0,1,9.29367,-67.01927,17.1
2022/05/04 17:54:00,AQUA_M-T,Venezuela,Cojedes,Pao de San Juan Bautista,,4,0,0.8,9.3318,-68.06288,27.4
2022/05/04 19:19:00,AQUA_M-T,Chile,Maule,Linares,,8,0,0.9,-35.66053,-72.0321,19.2
2022/05/04 19:19:00,AQUA_M-T,Chile,Maule,Linares,,8,0,0.9,-35.66521,-72.0475,21
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0.5,0.5,-36.26781,-71.80783,32.8
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0.5,0.5,-36.26937,-71.81241,22.9
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.9,-36.32008,-72.24492,10
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0.1,0.3,-36.42531,-71.79276,37.8
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0.1,0.3,-36.42664,-71.79763,62.6
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0.1,0.3,-36.43021,-71.81535,58.7
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0.1,0.3,-36.4314,-71.82029,36
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.3,-36.58384,-71.78162,21
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.8,-36.65623,-71.87251,21.7
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.8,-36.65667,-71.87791,18.7
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.8,-36.7414,-72.21352,8.4
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.8,-36.74582,-72.23466,145.6
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,7,0,0.6,-36.88121,-72.11076,10.2
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.4,-36.88877,-71.90163,13.1
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.4,-36.90566,-71.8427,31
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.3,-36.91176,-71.82462,12
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.2,-36.91629,-71.84634,16.2
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.7,-36.99099,-71.9996,22.2
2022/05/04 19:19:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.6,-37.03369,-71.8942,25.7
